KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggMargin,AggOrgZip,AggDstZip,Div,Inc/Exc
WESTROCK C_31027_37416_2,2087792_2,627,552,250,-95,31027,37416,Van,incl
WESTROCK C_31027_37416_2,2087793_2,627,552,250,-95,31027,37416,Van,incl
WESTROCK C_31027_37416_2,2087794_2,627,552,250,-95,31027,37416,Van,incl
WESTROCK C_31027_37416_2,2088157_2,627,552,250,-95,31027,37416,Van,incl
WESTROCK C_31027_37421_2,2084072_2,628,530,250,-112,31027,37421,Van,incl
WESTROCK C_31027_37421_2,2084073_2,628,530,250,-112,31027,37421,Van,incl
WESTROCK C_31027_38301_2,2055351_2,973,958,487,-173,31027,38301,Van,incl
WESTROCK C_31027_38301_2,2092292_2,973,958,487,-173,31027,38301,Van,incl
WESTROCK C_31027_38301_2,2092293_2,973,958,487,-173,31027,38301,Van,incl
WESTROCK C_31027_38301_2,2097984_2,973,958,487,-173,31027,38301,Van,incl
WESTROCK C_31027_38866_2,2078103_2,813,860,409,-187,31027,38866,Van,incl
WESTROCK C_31027_41042_2,2095610_2,1452,1163,566,89,31027,41042,Van,incl
WESTROCK C_31027_41042_2,2095611_2,1452,1163,566,89,31027,41042,Van,incl
WESTROCK C_31027_41094_2,2075225_2,1426,1102,558,123,31027,41094,Van,incl
WESTROCK C_31027_41094_2,2086855_2,1426,1102,558,123,31027,41094,Van,incl
WESTROCK C_31027_41094_2,2086857_2,1426,1102,558,123,31027,41094,Van,incl
WESTROCK C_31027_41094_2,2095495_2,1426,1102,558,123,31027,41094,Van,incl
WESTROCK C_31027_41094_2,2095602_2,1426,1102,558,123,31027,41094,Van,incl
WESTROCK C_31027_41094_2,2095603_2,1426,1102,558,123,31027,41094,Van,incl
WESTROCK C_31027_41094_2,2097982_2,1426,1102,558,123,31027,41094,Van,incl
WESTROCK C_31027_44024_2,2081302_2,1597,1502,763,-44,31027,44024,Van,incl
WESTROCK C_31027_44024_2,2081303_2,1597,1502,763,-44,31027,44024,Van,incl
WESTROCK C_31027_44024_2,2081304_2,1597,1502,763,-44,31027,44024,Van,incl
WESTROCK C_31027_44024_2,2084758_2,1597,1502,763,-44,31027,44024,Van,incl
WESTROCK C_31027_44024_2,2093608_2,1597,1502,763,-44,31027,44024,Van,incl
WESTROCK C_31027_44024_2,2093609_2,1597,1502,763,-44,31027,44024,Van,incl
WESTROCK C_31027_44024_2,2099851_2,1597,1502,763,-44,31027,44024,Van,incl
WESTROCK C_31027_44146_2,2088865_2,1619,1495,763,-48,31027,44146,Van,incl
WESTROCK C_31027_44146_2,2090829_2,1619,1495,763,-48,31027,44146,Van,incl
WESTROCK C_31027_44266_2,2078220_2,1536,1439,731,9,31027,44266,Van,incl
WESTROCK C_31027_44266_2,2078221_2,1536,1439,731,9,31027,44266,Van,incl
WESTROCK C_31027_44266_2,2079954_2,1536,1439,731,9,31027,44266,Van,incl
WESTROCK C_31027_44266_2,2079955_2,1536,1439,731,9,31027,44266,Van,incl
WESTROCK C_31027_44266_2,2080133_2,1536,1439,731,9,31027,44266,Van,incl
WESTROCK C_31027_44266_2,2096980_2,1536,1439,731,9,31027,44266,Van,incl
WESTROCK C_31027_45011_2,2079546_2,1251,1150,596,28,31027,45011,Van,incl
WESTROCK C_31027_45014_2,2078222_2,1246,1167,595,-63,31027,45014,Van,incl
WESTROCK C_31027_45014_2,2078223_2,1246,1167,595,-63,31027,45014,Van,incl
WESTROCK C_31027_45014_2,2078224_2,1246,1167,595,-63,31027,45014,Van,incl
WESTROCK C_31027_45014_2,2078225_2,1246,1167,595,-63,31027,45014,Van,incl
WESTROCK C_31027_45014_2,2080589_2,1246,1167,595,-63,31027,45014,Van,incl
WESTROCK C_31027_45014_2,2095965_2,1246,1167,595,-63,31027,45014,Van,incl
WESTROCK C_31027_45014_2,2095966_2,1246,1167,595,-63,31027,45014,Van,incl
WESTROCK C_31027_45014_2,2095972_2,1246,1167,595,-63,31027,45014,Van,incl
WESTROCK C_31027_45014_2,2095974_2,1246,1167,595,-63,31027,45014,Van,incl
WESTROCK C_31027_45014_2,2099268_2,1246,1167,595,-63,31027,45014,Van,incl
WESTROCK C_31027_45014_2,2101590_2,1246,1167,595,-63,31027,45014,Van,incl
WESTROCK C_31027_45241_2,2080590_2,1214,1139,577,-113,31027,45241,Van,incl
WESTROCK C_31027_45241_2,2089823_2,1214,1139,577,-113,31027,45241,Van,incl
WESTROCK C_31027_45241_2,2089824_2,1214,1139,577,-113,31027,45241,Van,incl
WESTROCK C_31027_45241_2,2089825_2,1214,1139,577,-113,31027,45241,Van,incl
WESTROCK C_31027_45241_2,2099166_2,1214,1139,577,-113,31027,45241,Van,incl
WESTROCK C_31027_45241_2,2099167_2,1214,1139,577,-113,31027,45241,Van,incl
WESTROCK C_31027_45242_2,2090500_2,1229,1122,577,-86,31027,45242,Van,incl
WESTROCK C_31027_46563_2,2082676_2,1519,1464,758,-100,31027,46563,Van,incl
WESTROCK C_31027_46563_2,2082677_2,1519,1464,758,-100,31027,46563,Van,incl
WESTROCK C_31027_46563_2,2088860_2,1519,1464,758,-100,31027,46563,Van,incl
WESTROCK C_31027_46563_2,2088861_2,1519,1464,758,-100,31027,46563,Van,incl
WESTROCK C_31027_46563_2,2088863_2,1519,1464,758,-100,31027,46563,Van,incl
WESTROCK C_31027_46563_2,2093613_2,1519,1464,758,-100,31027,46563,Van,incl
WESTROCK C_31027_46563_2,2093615_2,1519,1464,758,-100,31027,46563,Van,incl
WESTROCK C_31027_46563_2,2093616_2,1519,1464,758,-100,31027,46563,Van,incl
WESTROCK C_31027_46563_2,2093618_2,1519,1464,758,-100,31027,46563,Van,incl
WESTROCK C_31027_53224_2,2093005_2,1775,1777,901,-299,31027,53224,Van,incl
WESTROCK C_31027_54180_2,2092036_2,2003,1940,1000,-193,31027,54180,Van,incl
WESTROCK C_31027_54302_2,2081559_2,2024,1967,1012,-115,31027,54302,Van,incl
WESTROCK C_31027_54302_2,2086265_2,2024,1967,1012,-115,31027,54302,Van,incl
WESTROCK C_31027_54302_2,2089822_2,2024,1967,1012,-115,31027,54302,Van,incl
WESTROCK C_31027_54302_2,2089870_2,2024,1967,1012,-115,31027,54302,Van,incl
WESTROCK C_31027_54302_2,2092408_2,2024,1967,1012,-115,31027,54302,Van,incl
WESTROCK C_31027_54302_2,2101331_2,2024,1967,1012,-115,31027,54302,Van,incl
WESTROCK C_31027_54703_2,2097983_2,2252,2129,1124,-156,31027,54703,Van,incl
WESTROCK C_31027_54956_2,2100626_2,1990,1940,994,-143,31027,54956,Van,incl
WESTROCK C_31027_60002_2,2086263_2,1719,1695,865,-228,31027,60002,Van,incl
WESTROCK C_31027_60064_2,2086507_2,1685,1654,849,18,31027,60064,Van,incl
WESTROCK C_31027_60188_2,2086266_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60188_2,2087532_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60188_2,2087533_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60188_2,2091600_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60188_2,2091602_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60188_2,2091603_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60188_2,2093600_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60188_2,2095604_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60188_2,2095605_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60188_2,2095606_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60188_2,2095607_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60188_2,2095609_2,1668,1630,835,-196,31027,60188,Van,incl
WESTROCK C_31027_60504_2,2083928_2,1649,1614,829,-168,31027,60504,Van,incl
WESTROCK C_31027_60504_2,2086856_2,1649,1614,829,-168,31027,60504,Van,incl
WESTROCK C_31027_60504_2,2086858_2,1649,1614,829,-168,31027,60504,Van,incl
WESTROCK C_31027_60504_2,2088864_2,1649,1614,829,-168,31027,60504,Van,incl
WESTROCK C_31027_60504_2,2093002_2,1649,1614,829,-168,31027,60504,Van,incl
WESTROCK C_31027_60504_2,2099270_2,1649,1614,829,-168,31027,60504,Van,incl
WESTROCK C_31027_60644_2,2093604_2,1616,1553,812,-32,31027,60644,Van,incl
WESTROCK C_31027_77423_2,2081558_2,2001,1688,878,112,31027,77423,Van,incl
WESTROCK C_31027_77423_2,2086859_2,2001,1688,878,112,31027,77423,Van,incl
WESTROCK C_31027_77423_2,2094365_2,2001,1688,878,112,31027,77423,Van,incl
WESTROCK C_31027_77423_2,2094366_2,2001,1688,878,112,31027,77423,Van,incl
WESTROCK C_31027_77423_2,2094934_2,2001,1688,878,112,31027,77423,Van,incl
WESTROCK C_31027_77423_2,2095640_2,2001,1688,878,112,31027,77423,Van,incl
WESTROCK C_31027_77423_2,2097985_2,2001,1688,878,112,31027,77423,Van,incl
WESTROCK C_31027_77423_2,2099847_2,2001,1688,878,112,31027,77423,Van,incl
WESTROCK C_35772_28115_2,2089020_2,850,706,384,-13,35772,28115,Van,incl
WESTROCK C_35772_28115_2,2089021_2,850,706,384,-13,35772,28115,Van,incl
WESTROCK C_35772_32401_2,2102498_2,920,758,405,-72,35772,32401,Van,incl
WESTROCK C_35772_38343_2,2091979_2,650,506,256,-194,35772,38343,Van,incl
WESTROCK C_35772_47201_2,2091544_2,820,693,367,-115,35772,47201,Van,incl
WESTROCK D_31027_41042_2,2097810_2,1904,1100,589,574,31027,41042,Van,incl
WESTROCK D_31027_41042_2,2097811_2,1904,1100,589,574,31027,41042,Van,incl
WESTROCK D_31027_41042_2,2097812_2,1904,1100,589,574,31027,41042,Van,incl
WESTROCK D_31027_41042_2,2097813_2,1904,1100,589,574,31027,41042,Van,incl
WESTROCK D_31027_41042_2,2097874_2,1904,1100,589,574,31027,41042,Van,incl
WESTROCK D_31027_41042_2,2097875_2,1904,1100,589,574,31027,41042,Van,incl
WestRock D_36854_28216_2,2084996_2,650,629,332,-13,36854,28216,Van,incl
WestRock D_36854_60440_2,2081583_2,1275,1516,815,-393,36854,60440,Van,incl
WestRock D_36854_60440_2,2087666_2,1275,1516,815,-393,36854,60440,Van,incl
WestRock D_36854_60440_2,2098898_2,1275,1516,815,-393,36854,60440,Van,incl
WestRock D_36854_60440_2,2099330_2,1275,1516,815,-393,36854,60440,Van,incl
WestRock D_36854_60440_2,2100533_2,1275,1516,815,-393,36854,60440,Van,incl
WestRock D_36854_60440_2,2100661_2,1275,1516,815,-393,36854,60440,Van,incl
WESTROCK E_77615_44805_2,2084777_2,2200,2259,1247,-251,77615,44805,Van,incl
Westrock I_36851_42240_2,2099448_2,925,782,425,38,36851,42240,Van,incl
Westrock I_36851_42240_2,2099516_2,925,782,425,38,36851,42240,Van,incl
WESTROCK M_36732_28609_2,2093958_2,960,948,519,-183,36732,28609,Van,incl
WESTROCK M_36851_28609_2,2081733_2,750,729,396,-142,36851,28609,Van,incl
WESTROCK M_36851_28609_2,2081734_2,750,729,396,-142,36851,28609,Van,incl
WESTROCK M_37406_28043_2,2087096_2,650,500,273,-68,37406,28043,Van,incl
WESTROCK S_13204_37091_2,2089038_2,1675,1696,910,-173,13204,37091,Van,incl
WESTROCK V_36854_29209_2,2091987_2,850,566,300,53,36854,29209,Van,incl
WESTROCK V_36854_72301_2,2086992_2,850,684,375,-2,36854,72301,Van,incl
WESTROCK_28613_60101_2,2093962_2,1200,1400,755,-218,28613,60101,Van,incl
WestRock_30122_27012_2,2086435_2,705,622,329,-3,30122,27012,Van,incl
WestRock_30122_27012_2,2086438_2,705,622,329,-3,30122,27012,Van,incl
WestRock_30122_38343_2,2087077_2,650,718,375,-147,30122,38343,Van,incl
WestRock_30122_38464_2,2080474_2,680,518,258,95,30122,38464,Van,incl
WestRock_30122_38464_2,2086442_2,680,518,258,95,30122,38464,Van,incl
WestRock_30122_38464_2,2090690_2,680,518,258,95,30122,38464,Van,incl
WESTROCK_30643_38343_2,2101278_2,900,867,475,-790,30643,38343,Van,incl
WESTROCK_30643_75237_2,2101409_2,1700,1635,897,-250,30643,75237,Van,incl
WESTROCK_32034_37416_2,2086480_2,806,827,430,-80,32034,37416,Van,incl
WESTROCK_35462_35616_2,2090616_2,450,319,171,-211,35462,35616,Van,incl
WESTROCK_35611_60108_2,2091295_2,1010,1134,597,-375,35611,60108,Van,incl
WESTROCK_36105_37416_2,2086443_2,921,425,221,281,36105,37416,Van,incl
WestRock_37416_29303_2,2093109_2,1097,451,240,497,37416,29303,Van,incl
WestRock_37416_29805_2,2093672_2,1220,543,283,498,37416,29805,Van,incl
WestRock_38343_30071_2,2086797_2,925,720,388,62,38343,30071,Van,incl
WESTROCK_38866_36851_2,2087927_2,775,565,304,185,38866,36851,Van,incl
WESTROCK_55421_37416_2,2085423_2,2925,1912,1032,993,55421,37416,Van,incl
WF07 US PL_75765_38016_2,2089768_2,745,753,414,-182,75765,38016,Van,incl
WHEEL PROS_36832_45885_2,2088445_2,1186,1261,694,-88,36832,45885,Van,incl
WHEEL PROS_36832_46808_2,2088562_2,1300,1294,708,-7,36832,46808,Van,incl
WHIRLPOOL_37323_43125_2,2093392_2,1120,820,439,40,37323,43125,Van,incl
WHIRLPOOL_37323_43137_2,2079592_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2081010_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2081671_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2082521_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2083400_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2084739_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2085600_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2086294_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2087685_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2087687_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2088238_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2088929_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2091237_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2092045_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2093255_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2094512_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2095672_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2097633_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2098775_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2100218_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_37323_43137_2,2101380_2,1117,826,439,145,37323,43137,Van,incl
WHIRLPOOL_43137_30248_2,2083861_2,1339,1041,567,185,43137,30248,Van,incl
WHIRLPOOL_43137_30248_2,2090695_2,1339,1041,567,185,43137,30248,Van,incl
WHIRLPOOL_43137_30248_2,2093334_2,1339,1041,567,185,43137,30248,Van,incl
WHIRLPOOL_43137_30248_2,2095860_2,1339,1041,567,185,43137,30248,Van,incl
Whitfield_36104_38118_2,2086783_2,700,575,313,100,36104,38118,Van,incl
WHITFIELD_36104_46241_2,2080942_2,1196,1065,571,4,36104,46241,Van,incl
WHITFIELD_36104_46241_2,2082018_2,1196,1065,571,4,36104,46241,Van,incl
WHITFIELD_36104_46241_2,2084344_2,1196,1065,571,4,36104,46241,Van,incl
WHITFIELD_36104_46241_2,2091818_2,1196,1065,571,4,36104,46241,Van,incl
WHITFIELD_36104_46241_2,2093047_2,1196,1065,571,4,36104,46241,Van,incl
Whitfield_36104_46241_2,2088088_2,1196,1065,571,4,36104,46241,Van,incl
Whitfield_36104_46241_2,2088319_2,1196,1065,571,4,36104,46241,Van,incl
Whitfield_36104_46241_2,2088970_2,1196,1065,571,4,36104,46241,Van,incl
WHITMORE M_38671_30248_2,2081569_2,1081,735,398,114,38671,30248,Van,incl
WHITMORE M_38671_30248_2,2084944_2,1081,735,398,114,38671,30248,Van,incl
WHITMORE M_38671_30248_2,2088163_2,1081,735,398,114,38671,30248,Van,incl
WHITMORE M_38671_30248_2,2091788_2,1081,735,398,114,38671,30248,Van,incl
WHITMORE M_38671_30248_2,2094418_2,1081,735,398,114,38671,30248,Van,incl
WHITMORE M_38671_30248_2,2097484_2,1081,735,398,114,38671,30248,Van,incl
WHITMORE M_38671_30248_2,2100651_2,1081,735,398,114,38671,30248,Van,incl
WIELAND CO_27042_37072_2,2093780_2,875,850,466,-174,27042,37072,Van,incl
WILDERNESS_24315_29730_2,2086361_2,650,328,177,293,24315,29730,Van,incl
Wilton Bra_60446_37148_2,2100809_2,1125,877,453,-31,60446,37148,Van,incl
Winchester_22601_38801_2,2079188_2,1528,1451,781,-174,22601,38801,Van,incl
Wincup DBA_32254_30083_2,2090932_2,550,647,347,-156,32254,30083,Van,incl
WINCUP/STM_30083_38834_2,2090704_2,700,583,314,101,30083,38834,Van,incl
WM RECYCLE_13090_35611_2,2101625_2,1950,1764,949,-43,13090,35611,Van,incl
WM RECYCLE_46219_35661_2,2096444_2,1083,783,413,250,46219,35661,Van,incl
WOLLENWEBE_21226_46792_2,2096966_2,950,1051,570,-233,21226,46792,Van,incl
WOODLAND F_60031_38654_2,2093111_2,1300,1148,595,14,60031,38654,Van,incl
WOODS DIST_76117_38610_2,2080380_2,800,1029,567,-306,76117,38610,Van,incl
WOODS DIST_76177_38104_2,2096744_2,775,896,493,-198,76177,38104,Van,incl
WOODSTREAM_17055_46064_2,2088987_2,1150,1077,533,-8,17055,46064,Van,incl
Woodstream_37914_31216_2,2081493_2,1276,609,315,638,37914,31216,Van,incl
Woodstream_37914_31216_2,2086259_2,1276,609,315,638,37914,31216,Van,incl
Woodstream_37914_31216_2,2090936_2,1276,609,315,638,37914,31216,Van,incl
Woodstream_37914_31216_2,2097514_2,1276,609,315,638,37914,31216,Van,incl
WRC C/O LA_30241_38801_2,2099213_2,700,512,280,7,30241,38801,Van,incl
WSI_54956_35630_2,2084074_2,1600,1483,785,-28,54956,35630,Van,incl
WW9V US DC_46143_30122_2,2085960_2,1300,955,517,320,46143,30122,Van,incl
XPO_21001_38118_2,2102392_2,1300,1754,945,-694,21001,38118,Van,incl
Xylem Aubu_13021_38671_2,2091567_2,1700,1925,1047,-474,13021,38671,Van,incl
Yates Blea_30725_38869_2,2081118_2,961,608,259,95,30725,38869,Van,incl
Yates Blea_30725_38869_2,2088394_2,961,608,259,95,30725,38869,Van,incl
Yates Blea_30725_38869_2,2092455_2,961,608,259,95,30725,38869,Van,incl
Yates Blea_30725_38869_2,2100399_2,961,608,259,95,30725,38869,Van,incl
YOKOHAMA-C_43125_72315_2,2097410_2,1006,1012,552,-190,43125,72315,Van,incl
YUKON PACK_41048_35214_2,2102867_2,1000,910,460,-76,41048,35214,Van,incl
ZF_30501_38827_2,2082683_2,1450,621,334,795,30501,38827,Van,incl
(AB-52400)_63118_38502_3,2085678_3,1000,744,387,179,63118,38502,Van,incl
(AB-52400)_63118_72202_3,2089509_3,1000,660,345,263,63118,72202,Van,incl
(B56) MEDL_31324_33823_3,2093955_3,1450,570,296,643,31324,33823,Van,incl
(B56) MEDL_31324_33823_3,2094124_3,1450,570,296,643,31324,33823,Van,incl
(B56) MEDL_31324_33823_3,2094637_3,1450,570,296,643,31324,33823,Van,incl
(B56) MEDL_31324_38672_3,2080222_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2081153_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2083651_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2083810_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2083624_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2086242_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2086309_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2088242_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2090374_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2091816_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2091838_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2092168_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2093280_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2097159_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2098087_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2100186_3,1396,1159,618,24,31324,38672,Van,incl
(B56) MEDL_31324_38672_3,2100941_3,1396,1159,618,24,31324,38672,Van,incl
0346 Flori_33853_29728_3,2098651_3,650,1024,547,-512,33853,29728,Van,incl
1RN - K PO_38118_28273_3,2086953_3,1410,1129,618,122,38118,28273,Van,incl
20/20 Cust_46714_30025_3,2099199_3,1400,1166,641,46,46714,30025,Van,incl
3006-TICON_28401_41042_3,2099585_3,1175,1215,649,-267,28401,41042,Van,incl
395 - MOUN_84660_30213_3,2087293_3,3100,3417,1887,-408,84660,30213,Van,incl
3M Rocklan_02370_38344_3,2092719_3,1900,2216,1193,-516,02370,38344,Van,incl
3M_35563_43228_3,2080707_3,1387,1039,564,170,35563,43228,Van,incl
3M_35563_43228_3,2083171_3,1387,1039,564,170,35563,43228,Van,incl
3M_35563_43228_3,2083186_3,1387,1039,564,170,35563,43228,Van,incl
3M_35563_43228_3,2086730_3,1387,1039,564,170,35563,43228,Van,incl
3M_35563_43228_3,2088744_3,1387,1039,564,170,35563,43228,Van,incl
3M_35563_43228_3,2090231_3,1387,1039,564,170,35563,43228,Van,incl
3M_35563_43228_3,2095224_3,1387,1039,564,170,35563,43228,Van,incl
3M_35563_43228_3,2098161_3,1387,1039,564,170,35563,43228,Van,incl
3PL - IWS_36851_28613_3,2092756_3,850,717,390,26,36851,28613,Van,incl
3PL - IWS_36851_43125_3,2086554_3,1200,1271,699,-234,36851,43125,Van,incl
425 S Coun_44830_30253_3,2082878_3,1825,1167,637,615,44830,30253,Van,incl
48 FORTY A_30103_38039_3,2089811_3,600,520,284,-45,30103,38039,Van,incl
703 - DSC_30213_38118_3,2085116_3,725,687,369,2,30213,38118,Van,incl
703 - DSC_30213_38118_3,2091539_3,725,687,369,2,30213,38118,Van,incl
9440 IN-39_46158_30268_3,2080277_3,1733,1012,551,689,46158,30268,Van,incl
A & R Disc_38847_72501_3,2101107_3,950,508,273,302,38847,72501,Van,incl
A&R Packag_01082_38012_3,2091636_3,1900,2234,1212,-529,01082,38012,Van,incl
AAF FLANDE_60901_37086_3,2096119_3,1030,842,463,104,60901,37086,Van,incl
ACCESS WOR_70115_38843_3,2087356_3,850,669,367,-52,70115,38843,Van,incl
Accuride D_60431_35401_3,2096954_3,1600,1333,723,197,60431,35401,Van,incl
Accuride D_60431_37210_3,2089992_3,965,901,479,17,60431,37210,Van,incl
ACCURIDE D_60431_38611_3,2079686_3,1344,1055,560,264,60431,38611,Van,incl
ACCURIDE D_60431_38611_3,2089877_3,1344,1055,560,264,60431,38611,Van,incl
ACCURIDE D_60431_38611_3,2098872_3,1344,1055,560,264,60431,38611,Van,incl
Acme Brick_36104_37066_3,2092770_3,600,561,307,-133,36104,37066,Van,incl
ACME C/O I_80239_38108_3,2095637_3,1300,2042,1089,-760,80239,38108,Van,incl
ACTIVE MIN_32351_40210_3,2087907_3,1125,1167,639,-200,32351,40210,Van,incl
ADC - Joli_60431_35215_3,2099157_3,1500,1245,681,40,60431,35215,Van,incl
ADD BAC_30721_38017_3,2090410_3,690,596,320,-85,30721,38017,Van,incl
ADD USA IN_30518_47977_3,2082357_3,1100,1191,647,-138,30518,47977,Van,incl
ADM MILLIN_38301_30122_3,2081732_3,950,714,367,63,38301,30122,Van,incl
ADM MILLIN_38301_30122_3,2086211_3,950,714,367,63,38301,30122,Van,incl
ADM MILLIN_38301_30336_3,2085540_3,957,708,371,180,38301,30336,Van,incl
ADM MILLIN_38301_30336_3,2087172_3,957,708,371,180,38301,30336,Van,incl
ADM MILLIN_38301_30336_3,2087699_3,957,708,371,180,38301,30336,Van,incl
ADM MILLIN_38301_30336_3,2088033_3,957,708,371,180,38301,30336,Van,incl
ADM MILLIN_38301_30336_3,2088039_3,957,708,371,180,38301,30336,Van,incl
ADM MILLIN_38301_30336_3,2088042_3,957,708,371,180,38301,30336,Van,incl
ADM MILLIN_38301_30336_3,2088050_3,957,708,371,180,38301,30336,Van,incl
ADM MILLIN_38301_30336_3,2097890_3,957,708,371,180,38301,30336,Van,incl
ADM MILLIN_38301_30336_3,2097897_3,957,708,371,180,38301,30336,Van,incl
ADM MILLIN_38301_30336_3,2098814_3,957,708,371,180,38301,30336,Van,incl
ADM MILLIN_38301_30336_3,2098833_3,957,708,371,180,38301,30336,Van,incl
ADM MILLIN_38301_75211_3,2088183_3,1150,1023,547,-6,38301,75211,Van,incl
ADM MILLIN_38301_75211_3,2098793_3,1150,1023,547,-6,38301,75211,Van,incl
ADS Wareho_40210_38606_3,2080596_3,1100,800,440,151,40210,38606,Van,incl
